"subject" "activity" "mean" "instrument" "signal" "signal_type" "jerk" "calc" "statistic" "axis"
26 "walking_upstairs" -0.142874499381818 "accelerometer" "time" "gravity" NA "magnitude" "mean" NA
26 "walking_upstairs" -0.404463896363636 "accelerometer" "time" "body" "jerk" "magnitude" "mean" NA
26 "walking_upstairs" -0.344427047636364 "gyroscope" "time" "body" NA "magnitude" "mean" NA
26 "walking_upstairs" -0.648099850181818 "gyroscope" "time" "body" "jerk" "magnitude" "mean" NA
26 "walking_upstairs" -0.242820756127273 "accelerometer" "frequency" "body" NA NA "mean" NA
26 "walking_upstairs" -0.185528313272727 "accelerometer" "frequency" "body" NA NA "mean" NA
26 "walking_upstairs" -0.499502759272727 "accelerometer" "frequency" "body" NA NA "mean" NA
26 "walking_upstairs" -0.384393859890909 "accelerometer" "frequency" "body" NA NA "mean frequency" NA
26 "walking_upstairs" -0.231358959054545 "accelerometer" "frequency" "body" NA NA "mean frequency" NA
26 "walking_upstairs" -0.189088586758182 "accelerometer" "frequency" "body" NA NA "mean frequency" NA
26 "walking_upstairs" -0.304540556345455 "accelerometer" "frequency" "body" "jerk" NA "mean" NA
26 "walking_upstairs" -0.419344696 "accelerometer" "frequency" "body" "jerk" NA "mean" NA
26 "walking_upstairs" -0.639741264909091 "accelerometer" "frequency" "body" "jerk" NA "mean" NA
26 "walking_upstairs" -0.222513914852727 "accelerometer" "frequency" "body" "jerk" NA "mean frequency" NA
26 "walking_upstairs" -0.477676635818182 "accelerometer" "frequency" "body" "jerk" NA "mean frequency" NA
26 "walking_upstairs" -0.378521914981818 "accelerometer" "frequency" "body" "jerk" NA "mean frequency" NA
26 "walking_upstairs" -0.427686570727273 "gyroscope" "frequency" "body" NA NA "mean" NA
26 "walking_upstairs" -0.617112539636364 "gyroscope" "frequency" "body" NA NA "mean" NA
26 "walking_upstairs" -0.342703926363636 "gyroscope" "frequency" "body" NA NA "mean" NA
26 "walking_upstairs" -0.0693017133890909 "gyroscope" "frequency" "body" NA NA "mean frequency" NA
26 "walking_upstairs" -0.0956417028527273 "gyroscope" "frequency" "body" NA NA "mean frequency" NA
26 "walking_upstairs" -0.216500720145455 "gyroscope" "frequency" "body" NA NA "mean frequency" NA
26 "walking_upstairs" -0.167566383372727 "accelerometer" "frequency" "body" NA "magnitude" "mean" NA
26 "walking_upstairs" -0.0172240385858182 "accelerometer" "frequency" "body" NA "magnitude" "mean frequency" NA
26 "walking_upstairs" -0.294970470909091 "accelerometer" "frequency" "body" "jerk" "magnitude" "mean" NA
26 "walking_upstairs" 0.0571545019854545 "accelerometer" "frequency" "body" "jerk" "magnitude" "mean frequency" NA
26 "walking_upstairs" -0.556084778181818 "gyroscope" "frequency" "body" NA "magnitude" "mean" NA
26 "walking_upstairs" -0.0255131300387273 "gyroscope" "frequency" "body" NA "magnitude" "mean frequency" NA
26 "walking_upstairs" -0.673580662727273 "gyroscope" "frequency" "body" "jerk" "magnitude" "mean" NA
26 "walking_upstairs" -0.0512559511836364 "gyroscope" "frequency" "body" "jerk" "magnitude" "mean frequency" NA
26 "walking_upstairs" -0.169006952418182 "accelerometer" "time" "body" NA NA "std dev" NA
26 "walking_upstairs" -0.0491726302763636 "accelerometer" "time" "body" NA NA "std dev" NA
26 "walking_upstairs" -0.404596936545455 "accelerometer" "time" "body" NA NA "std dev" NA
26 "walking_upstairs" -0.962011392181818 "accelerometer" "time" "gravity" NA NA "std dev" NA
26 "walking_upstairs" -0.937858157818182 "accelerometer" "time" "gravity" NA NA "std dev" NA
26 "walking_upstairs" -0.929636797636364 "accelerometer" "time" "gravity" NA NA "std dev" NA
26 "walking_upstairs" -0.290879965872727 "accelerometer" "time" "body" "jerk" NA "std dev" NA
26 "walking_upstairs" -0.399771473818182 "accelerometer" "time" "body" "jerk" NA "std dev" NA
26 "walking_upstairs" -0.677995585454545 "accelerometer" "time" "body" "jerk" NA "std dev" NA
26 "walking_upstairs" -0.550274396 "gyroscope" "time" "body" NA NA "std dev" NA
26 "walking_upstairs" -0.603097110545455 "gyroscope" "time" "body" NA NA "std dev" NA
26 "walking_upstairs" -0.3090880546 "gyroscope" "time" "body" NA NA "std dev" NA
26 "walking_upstairs" -0.515829417272727 "gyroscope" "time" "body" "jerk" NA "std dev" NA
26 "walking_upstairs" -0.725210290909091 "gyroscope" "time" "body" "jerk" NA "std dev" NA
26 "walking_upstairs" -0.556390218 "gyroscope" "time" "body" "jerk" NA "std dev" NA
26 "walking_upstairs" -0.1507071068 "accelerometer" "time" "body" NA "magnitude" "std dev" NA
26 "walking_upstairs" -0.1507071068 "accelerometer" "time" "gravity" NA "magnitude" "std dev" NA
26 "walking_upstairs" -0.334531344727273 "accelerometer" "time" "body" "jerk" "magnitude" "std dev" NA
26 "walking_upstairs" -0.514032410181818 "gyroscope" "time" "body" NA "magnitude" "std dev" NA
26 "walking_upstairs" -0.661829656545455 "gyroscope" "time" "body" "jerk" "magnitude" "std dev" NA
26 "walking_upstairs" -0.142843838381818 "accelerometer" "frequency" "body" NA NA "std dev" NA
26 "walking_upstairs" -0.0439473073581818 "accelerometer" "frequency" "body" NA NA "std dev" NA
26 "walking_upstairs" -0.400902256363636 "accelerometer" "frequency" "body" NA NA "std dev" NA
26 "walking_upstairs" -0.342075432 "accelerometer" "frequency" "body" "jerk" NA "std dev" NA
26 "walking_upstairs" -0.420055781272727 "accelerometer" "frequency" "body" "jerk" NA "std dev" NA
26 "walking_upstairs" -0.715726893818182 "accelerometer" "frequency" "body" "jerk" NA "std dev" NA
26 "walking_upstairs" -0.590812298 "gyroscope" "frequency" "body" NA NA "std dev" NA
26 "walking_upstairs" -0.598236639818182 "gyroscope" "frequency" "body" NA NA "std dev" NA
26 "walking_upstairs" -0.362052183090909 "gyroscope" "frequency" "body" NA NA "std dev" NA
26 "walking_upstairs" -0.274226227272727 "accelerometer" "frequency" "body" NA "magnitude" "std dev" NA
26 "walking_upstairs" -0.393715352181818 "accelerometer" "frequency" "body" "jerk" "magnitude" "std dev" NA
26 "walking_upstairs" -0.569632 "gyroscope" "frequency" "body" NA "magnitude" "std dev" NA
26 "walking_upstairs" -0.669846294545455 "gyroscope" "frequency" "body" "jerk" "magnitude" "std dev" NA
27 "laying" 0.274102492432432 "accelerometer" "time" "body" NA NA "mean" NA
27 "laying" -0.0179867611216216 "accelerometer" "time" "body" NA NA "mean" NA
27 "laying" -0.107699732837838 "accelerometer" "time" "body" NA NA "mean" NA
27 "laying" -0.530434604864865 "accelerometer" "time" "gravity" NA NA "mean" NA
27 "laying" 0.567879494054054 "accelerometer" "time" "gravity" NA NA "mean" NA
27 "laying" 0.84539238027027 "accelerometer" "time" "gravity" NA NA "mean" NA
27 "laying" 0.0766268551324324 "accelerometer" "time" "body" "jerk" NA "mean" NA
27 "laying" 0.0126491088851351 "accelerometer" "time" "body" "jerk" NA "mean" NA
27 "laying" -0.000685549292837838 "accelerometer" "time" "body" "jerk" NA "mean" NA
27 "laying" -0.0195427328781081 "gyroscope" "time" "body" NA NA "mean" NA
27 "laying" -0.0957839566891892 "gyroscope" "time" "body" NA NA "mean" NA
27 "laying" 0.118738360783784 "gyroscope" "time" "body" NA NA "mean" NA
27 "laying" -0.101147695256757 "gyroscope" "time" "body" "jerk" NA "mean" NA
27 "laying" -0.0362186160902703 "gyroscope" "time" "body" "jerk" NA "mean" NA
27 "laying" -0.0642797849864865 "gyroscope" "time" "body" "jerk" NA "mean" NA
27 "laying" -0.982091652162162 "accelerometer" "time" "body" NA "magnitude" "mean" NA
27 "laying" -0.982091652162162 "accelerometer" "time" "gravity" NA "magnitude" "mean" NA
27 "laying" -0.988372773648649 "accelerometer" "time" "body" "jerk" "magnitude" "mean" NA
27 "laying" -0.966917594459459 "gyroscope" "time" "body" NA "magnitude" "mean" NA
27 "laying" -0.994355043783784 "gyroscope" "time" "body" "jerk" "magnitude" "mean" NA
27 "laying" -0.980631846891892 "accelerometer" "frequency" "body" NA NA "mean" NA
27 "laying" -0.982915951891892 "accelerometer" "frequency" "body" NA NA "mean" NA
27 "laying" -0.987356589864865 "accelerometer" "frequency" "body" NA NA "mean" NA
27 "laying" -0.173719387825676 "accelerometer" "frequency" "body" NA NA "mean frequency" NA
27 "laying" 0.254636552121622 "accelerometer" "frequency" "body" NA NA "mean frequency" NA
27 "laying" 0.360078542418919 "accelerometer" "frequency" "body" NA NA "mean frequency" NA
27 "laying" -0.986679572567568 "accelerometer" "frequency" "body" "jerk" NA "mean" NA
27 "laying" -0.985257277297297 "accelerometer" "frequency" "body" "jerk" NA "mean" NA
27 "laying" -0.988033129054054 "accelerometer" "frequency" "body" "jerk" NA "mean" NA
27 "laying" 0.0961256024564865 "accelerometer" "frequency" "body" "jerk" NA "mean frequency" NA
27 "laying" 0.0629930660081081 "accelerometer" "frequency" "body" "jerk" NA "mean frequency" NA
27 "laying" 0.148092918859459 "accelerometer" "frequency" "body" "jerk" NA "mean frequency" NA
27 "laying" -0.987028539054054 "gyroscope" "frequency" "body" NA NA "mean" NA
27 "laying" -0.986795837297297 "gyroscope" "frequency" "body" NA NA "mean" NA
27 "laying" -0.979202019189189 "gyroscope" "frequency" "body" NA NA "mean" NA
27 "laying" 0.0911101099674324 "gyroscope" "frequency" "body" NA NA "mean frequency" NA
27 "laying" -0.0195690475405405 "gyroscope" "frequency" "body" NA NA "mean frequency" NA
27 "laying" 0.254804846483784 "gyroscope" "frequency" "body" NA NA "mean frequency" NA
27 "laying" -0.981389017702703 "accelerometer" "frequency" "body" NA "magnitude" "mean" NA
27 "laying" 0.368679681202703 "accelerometer" "frequency" "body" NA "magnitude" "mean frequency" NA
27 "laying" -0.988098902567568 "accelerometer" "frequency" "body" "jerk" "magnitude" "mean" NA
27 "laying" 0.405104858945946 "accelerometer" "frequency" "body" "jerk" "magnitude" "mean frequency" NA
27 "laying" -0.979890667972973 "gyroscope" "frequency" "body" NA "magnitude" "mean" NA
27 "laying" 0.174311654377973 "gyroscope" "frequency" "body" NA "magnitude" "mean frequency" NA
27 "laying" -0.993563778648649 "gyroscope" "frequency" "body" "jerk" "magnitude" "mean" NA
27 "laying" 0.348321453205405 "gyroscope" "frequency" "body" "jerk" "magnitude" "mean frequency" NA
27 "laying" -0.978455153108108 "accelerometer" "time" "body" NA NA "std dev" NA
27 "laying" -0.983736043783784 "accelerometer" "time" "body" NA NA "std dev" NA
27 "laying" -0.986636996081081 "accelerometer" "time" "body" NA NA "std dev" NA
27 "laying" -0.971183862702703 "accelerometer" "time" "gravity" NA NA "std dev" NA
27 "laying" -0.993701742972973 "accelerometer" "time" "gravity" NA NA "std dev" NA
27 "laying" -0.989056311351351 "accelerometer" "time" "gravity" NA NA "std dev" NA
27 "laying" -0.986471899324324 "accelerometer" "time" "body" "jerk" NA "std dev" NA
27 "laying" -0.985159461756757 "accelerometer" "time" "body" "jerk" NA "std dev" NA
27 "laying" -0.989685146621622 "accelerometer" "time" "body" "jerk" NA "std dev" NA
27 "laying" -0.988837212162162 "gyroscope" "time" "body" NA NA "std dev" NA
27 "laying" -0.98428747527027 "gyroscope" "time" "body" NA NA "std dev" NA
27 "laying" -0.97837499972973 "gyroscope" "time" "body" NA NA "std dev" NA
27 "laying" -0.993503720810811 "gyroscope" "time" "body" "jerk" NA "std dev" NA
27 "laying" -0.993025877297297 "gyroscope" "time" "body" "jerk" NA "std dev" NA
27 "laying" -0.993296720540541 "gyroscope" "time" "body" "jerk" NA "std dev" NA
27 "laying" -0.978920176216216 "accelerometer" "time" "body" NA "magnitude" "std dev" NA
27 "laying" -0.978920176216216 "accelerometer" "time" "gravity" NA "magnitude" "std dev" NA
27 "laying" -0.988586771351351 "accelerometer" "time" "body" "jerk" "magnitude" "std dev" NA
27 "laying" -0.971915732837838 "gyroscope" "time" "body" NA "magnitude" "std dev" NA
27 "laying" -0.993484313243243 "gyroscope" "time" "body" "jerk" "magnitude" "std dev" NA
27 "laying" -0.977615702567568 "accelerometer" "frequency" "body" NA NA "std dev" NA
27 "laying" -0.984269087972973 "accelerometer" "frequency" "body" NA NA "std dev" NA
27 "laying" -0.986582387972973 "accelerometer" "frequency" "body" NA NA "std dev" NA
27 "laying" -0.987477465405405 "accelerometer" "frequency" "body" "jerk" NA "std dev" NA
27 "laying" -0.986116008783784 "accelerometer" "frequency" "body" "jerk" NA "std dev" NA
27 "laying" -0.989901169864865 "accelerometer" "frequency" "body" "jerk" NA "std dev" NA
27 "laying" -0.989382328918919 "gyroscope" "frequency" "body" NA NA "std dev" NA
27 "laying" -0.983052318513513 "gyroscope" "frequency" "body" NA NA "std dev" NA
27 "laying" -0.980096438108108 "gyroscope" "frequency" "body" NA NA "std dev" NA
27 "laying" -0.980296339054054 "accelerometer" "frequency" "body" NA "magnitude" "std dev" NA
27 "laying" -0.988174859594595 "accelerometer" "frequency" "body" "jerk" "magnitude" "std dev" NA
27 "laying" -0.971806236756757 "gyroscope" "frequency" "body" NA "magnitude" "std dev" NA
27 "laying" -0.993552299324324 "gyroscope" "frequency" "body" "jerk" "magnitude" "std dev" NA
27 "sitting" 0.273941302571429 "accelerometer" "time" "body" NA NA "mean" NA
27 "sitting" -0.0155269799285714 "accelerometer" "time" "body" NA NA "mean" NA
27 "sitting" -0.105521912588571 "accelerometer" "time" "body" NA NA "mean" NA
27 "sitting" 0.839464714 "accelerometer" "time" "gravity" NA NA "mean" NA
27 "sitting" 0.212947021371429 "accelerometer" "time" "gravity" NA NA "mean" NA
27 "sitting" 0.276417431042857 "accelerometer" "time" "gravity" NA NA "mean" NA
27 "sitting" 0.0779038963571429 "accelerometer" "time" "body" "jerk" NA "mean" NA
27 "sitting" 0.004670724222 "accelerometer" "time" "body" "jerk" NA "mean" NA
27 "sitting" -0.00611285425957143 "accelerometer" "time" "body" "jerk" NA "mean" NA
27 "sitting" -0.0371830822285714 "gyroscope" "time" "body" NA NA "mean" NA
27 "sitting" -0.0797345645214286 "gyroscope" "time" "body" NA NA "mean" NA
27 "sitting" 0.0833752812157143 "gyroscope" "time" "body" NA NA "mean" NA
27 "sitting" -0.0951635808 "gyroscope" "time" "body" "jerk" NA "mean" NA
27 "sitting" -0.0396410809285714 "gyroscope" "time" "body" "jerk" NA "mean" NA
27 "sitting" -0.0503883556285714 "gyroscope" "time" "body" "jerk" NA "mean" NA
27 "sitting" -0.979481668857143 "accelerometer" "time" "body" NA "magnitude" "mean" NA
27 "sitting" -0.979481668857143 "accelerometer" "time" "gravity" NA "magnitude" "mean" NA
27 "sitting" -0.989467178285714 "accelerometer" "time" "body" "jerk" "magnitude" "mean" NA
27 "sitting" -0.963565474 "gyroscope" "time" "body" NA "magnitude" "mean" NA
27 "sitting" -0.994034710714286 "gyroscope" "time" "body" "jerk" "magnitude" "mean" NA
27 "sitting" -0.988682108428571 "accelerometer" "frequency" "body" NA NA "mean" NA
27 "sitting" -0.974057855571429 "accelerometer" "frequency" "body" NA NA "mean" NA
27 "sitting" -0.974665817 "accelerometer" "frequency" "body" NA NA "mean" NA
27 "sitting" -0.0585153003971429 "accelerometer" "frequency" "body" NA NA "mean frequency" NA
27 "sitting" 0.144625790198857 "accelerometer" "frequency" "body" NA NA "mean frequency" NA
27 "sitting" 0.121635059074286 "accelerometer" "frequency" "body" NA NA "mean frequency" NA
27 "sitting" -0.990839607428571 "accelerometer" "frequency" "body" "jerk" NA "mean" NA
27 "sitting" -0.985238583714286 "accelerometer" "frequency" "body" "jerk" NA "mean" NA
27 "sitting" -0.987087721142857 "accelerometer" "frequency" "body" "jerk" NA "mean" NA
27 "sitting" 0.194318820804286 "accelerometer" "frequency" "body" "jerk" NA "mean frequency" NA
27 "sitting" -0.0105794955342857 "accelerometer" "frequency" "body" "jerk" NA "mean frequency" NA
27 "sitting" 0.03477278444 "accelerometer" "frequency" "body" "jerk" NA "mean frequency" NA
27 "sitting" -0.987207904714286 "gyroscope" "frequency" "body" NA NA "mean" NA
27 "sitting" -0.984141119142857 "gyroscope" "frequency" "body" NA NA "mean" NA
27 "sitting" -0.976848134285714 "gyroscope" "frequency" "body" NA NA "mean" NA
27 "sitting" 0.0280636008338571 "gyroscope" "frequency" "body" NA NA "mean frequency" NA
27 "sitting" -0.159439066752857 "gyroscope" "frequency" "body" NA NA "mean frequency" NA
27 "sitting" 0.0218168994742857 "gyroscope" "frequency" "body" NA NA "mean frequency" NA
27 "sitting" -0.974766466714286 "accelerometer" "frequency" "body" NA "magnitude" "mean" NA
27 "sitting" 0.207855626508571 "accelerometer" "frequency" "body" NA "magnitude" "mean frequency" NA
27 "sitting" -0.988773269428571 "accelerometer" "frequency" "body" "jerk" "magnitude" "mean" NA
27 "sitting" 0.357920769852857 "accelerometer" "frequency" "body" "jerk" "magnitude" "mean frequency" NA
27 "sitting" -0.979482820857143 "gyroscope" "frequency" "body" NA "magnitude" "mean" NA
27 "sitting" -0.0230774093425714 "gyroscope" "frequency" "body" NA "magnitude" "mean frequency" NA
27 "sitting" -0.992390264285714 "gyroscope" "frequency" "body" "jerk" "magnitude" "mean" NA
27 "sitting" 0.224975047905714 "gyroscope" "frequency" "body" "jerk" "magnitude" "mean frequency" NA
27 "sitting" -0.988580107714286 "accelerometer" "time" "body" NA NA "std dev" NA
27 "sitting" -0.971579125714286 "accelerometer" "time" "body" NA NA "std dev" NA
27 "sitting" -0.965858735142857 "accelerometer" "time" "body" NA NA "std dev" NA
27 "sitting" -0.982445738 "accelerometer" "time" "gravity" NA NA "std dev" NA
27 "sitting" -0.982553336571429 "accelerometer" "time" "gravity" NA NA "std dev" NA
27 "sitting" -0.967268066 "accelerometer" "time" "gravity" NA NA "std dev" NA
27 "sitting" -0.990658097857143 "accelerometer" "time" "body" "jerk" NA "std dev" NA
27 "sitting" -0.985097470714286 "accelerometer" "time" "body" "jerk" NA "std dev" NA
27 "sitting" -0.988904001571429 "accelerometer" "time" "body" "jerk" NA "std dev" NA
27 "sitting" -0.988492425142857 "gyroscope" "time" "body" NA NA "std dev" NA
27 "sitting" -0.982067465142857 "gyroscope" "time" "body" NA NA "std dev" NA
27 "sitting" -0.975713310142857 "gyroscope" "time" "body" NA NA "std dev" NA
27 "sitting" -0.993640318285714 "gyroscope" "time" "body" "jerk" NA "std dev" NA
27 "sitting" -0.992226442142857 "gyroscope" "time" "body" "jerk" NA "std dev" NA
27 "sitting" -0.991766787571429 "gyroscope" "time" "body" "jerk" NA "std dev" NA
27 "sitting" -0.969526674714286 "accelerometer" "time" "body" NA "magnitude" "std dev" NA
27 "sitting" -0.969526674714286 "accelerometer" "time" "gravity" NA "magnitude" "std dev" NA
27 "sitting" -0.989200539571429 "accelerometer" "time" "body" "jerk" "magnitude" "std dev" NA
27 "sitting" -0.970782132714286 "gyroscope" "time" "body" NA "magnitude" "std dev" NA
27 "sitting" -0.992112829571429 "gyroscope" "time" "body" "jerk" "magnitude" "std dev" NA
27 "sitting" -0.988659196428571 "accelerometer" "frequency" "body" NA NA "std dev" NA
27 "sitting" -0.971266062714286 "accelerometer" "frequency" "body" NA NA "std dev" NA
27 "sitting" -0.963220672571429 "accelerometer" "frequency" "body" NA NA "std dev" NA
27 "sitting" -0.991292270714286 "accelerometer" "frequency" "body" "jerk" NA "std dev" NA
27 "sitting" -0.986083114 "accelerometer" "frequency" "body" "jerk" NA "std dev" NA
27 "sitting" -0.989282516857143 "accelerometer" "frequency" "body" "jerk" NA "std dev" NA
27 "sitting" -0.988984618428571 "gyroscope" "frequency" "body" NA NA "std dev" NA
27 "sitting" -0.981037690285714 "gyroscope" "frequency" "body" NA NA "std dev" NA
27 "sitting" -0.977595519142857 "gyroscope" "frequency" "body" NA NA "std dev" NA
27 "sitting" -0.970885296857143 "accelerometer" "frequency" "body" NA "magnitude" "std dev" NA
27 "sitting" -0.988531651142857 "accelerometer" "frequency" "body" "jerk" "magnitude" "std dev" NA
27 "sitting" -0.970528266285714 "gyroscope" "frequency" "body" NA "magnitude" "std dev" NA
27 "sitting" -0.991967776285714 "gyroscope" "frequency" "body" "jerk" "magnitude" "std dev" NA
27 "standing" 0.279566921625 "accelerometer" "time" "body" NA NA "mean" NA
27 "standing" -0.016593236445 "accelerometer" "time" "body" NA NA "mean" NA
27 "standing" -0.107835818025 "accelerometer" "time" "body" NA NA "mean" NA
27 "standing" 0.965351492 "accelerometer" "time" "gravity" NA NA "mean" NA
27 "standing" -0.188504847375 "accelerometer" "time" "gravity" NA NA "mean" NA
27 "standing" -0.00557416876082625 "accelerometer" "time" "gravity" NA NA "mean" NA
27 "standing" 0.074969980825 "accelerometer" "time" "body" "jerk" NA "mean" NA
27 "standing" 0.0122433312349875 "accelerometer" "time" "body" "jerk" NA "mean" NA
27 "standing" -0.00137950299425 "accelerometer" "time" "body" "jerk" NA "mean" NA
27 "standing" -0.026731653905 "gyroscope" "time" "body" NA NA "mean" NA
27 "standing" -0.067507120075 "gyroscope" "time" "body" NA NA "mean" NA
27 "standing" 0.07168414632375 "gyroscope" "time" "body" NA NA "mean" NA
27 "standing" -0.0987605078625 "gyroscope" "time" "body" "jerk" NA "mean" NA
27 "standing" -0.0417471753375 "gyroscope" "time" "body" "jerk" NA "mean" NA
27 "standing" -0.051403918985 "gyroscope" "time" "body" "jerk" NA "mean" NA
27 "standing" -0.972753287375 "accelerometer" "time" "body" NA "magnitude" "mean" NA
27 "standing" -0.972753287375 "accelerometer" "time" "gravity" NA "magnitude" "mean" NA
27 "standing" -0.985347620125 "accelerometer" "time" "body" "jerk" "magnitude" "mean" NA
27 "standing" -0.968702956625 "gyroscope" "time" "body" NA "magnitude" "mean" NA
27 "standing" -0.989532103875 "gyroscope" "time" "body" "jerk" "magnitude" "mean" NA
27 "standing" -0.99012181225 "accelerometer" "frequency" "body" NA NA "mean" NA
27 "standing" -0.961356141125 "accelerometer" "frequency" "body" NA NA "mean" NA
27 "standing" -0.97414624525 "accelerometer" "frequency" "body" NA NA "mean" NA
27 "standing" 0.13780485515 "accelerometer" "frequency" "body" NA NA "mean frequency" NA
27 "standing" 0.06545831223625 "accelerometer" "frequency" "body" NA NA "mean frequency" NA
27 "standing" 0.09125639792625 "accelerometer" "frequency" "body" NA NA "mean frequency" NA
27 "standing" -0.987771749375 "accelerometer" "frequency" "body" "jerk" NA "mean" NA
27 "standing" -0.97586868 "accelerometer" "frequency" "body" "jerk" NA "mean" NA
27 "standing" -0.9851113755 "accelerometer" "frequency" "body" "jerk" NA "mean" NA
27 "standing" 0.29614372759125 "accelerometer" "frequency" "body" "jerk" NA "mean frequency" NA
27 "standing" -0.03292309817125 "accelerometer" "frequency" "body" "jerk" NA "mean frequency" NA
27 "standing" 0.055479501535 "accelerometer" "frequency" "body" "jerk" NA "mean frequency" NA
27 "standing" -0.970149628875 "gyroscope" "frequency" "body" NA NA "mean" NA
27 "standing" -0.983731873 "gyroscope" "frequency" "body" NA NA "mean" NA
27 "standing" -0.980862493125 "gyroscope" "frequency" "body" NA NA "mean" NA
27 "standing" -0.24681962557625 "gyroscope" "frequency" "body" NA NA "mean frequency" NA
27 "standing" -0.1390560867165 "gyroscope" "frequency" "body" NA NA "mean frequency" NA
27 "standing" 0.05763026998875 "gyroscope" "frequency" "body" NA NA "mean frequency" NA
27 "standing" -0.973186182375 "accelerometer" "frequency" "body" NA "magnitude" "mean" NA
27 "standing" 0.17782530310375 "accelerometer" "frequency" "body" NA "magnitude" "mean frequency" NA
27 "standing" -0.984151646 "accelerometer" "frequency" "body" "jerk" "magnitude" "mean" NA
27 "standing" 0.3290143599625 "accelerometer" "frequency" "body" "jerk" "magnitude" "mean frequency" NA
27 "standing" -0.975525565625 "gyroscope" "frequency" "body" NA "magnitude" "mean" NA
27 "standing" -0.16571391208 "gyroscope" "frequency" "body" NA "magnitude" "mean frequency" NA
27 "standing" -0.98941848275 "gyroscope" "frequency" "body" "jerk" "magnitude" "mean" NA
27 "standing" 0.21289531030875 "gyroscope" "frequency" "body" "jerk" "magnitude" "mean frequency" NA
27 "standing" -0.9919515835 "accelerometer" "time" "body" NA NA "std dev" NA
27 "standing" -0.955171419 "accelerometer" "time" "body" NA NA "std dev" NA
27 "standing" -0.962408444875 "accelerometer" "time" "body" NA NA "std dev" NA
27 "standing" -0.994012162875 "accelerometer" "time" "gravity" NA NA "std dev" NA
27 "standing" -0.97964105225 "accelerometer" "time" "gravity" NA NA "std dev" NA
27 "standing" -0.968169953625 "accelerometer" "time" "gravity" NA NA "std dev" NA
27 "standing" -0.987628362 "accelerometer" "time" "body" "jerk" NA "std dev" NA
27 "standing" -0.975829725 "accelerometer" "time" "body" "jerk" NA "std dev" NA
27 "standing" -0.987354788 "accelerometer" "time" "body" "jerk" NA "std dev" NA
27 "standing" -0.9699020075 "gyroscope" "time" "body" NA NA "std dev" NA
27 "standing" -0.982498991125 "gyroscope" "time" "body" NA NA "std dev" NA
27 "standing" -0.981281807 "gyroscope" "time" "body" NA NA "std dev" NA
27 "standing" -0.9826424495 "gyroscope" "time" "body" "jerk" NA "std dev" NA
27 "standing" -0.990798007875 "gyroscope" "time" "body" "jerk" NA "std dev" NA
27 "standing" -0.9889703575 "gyroscope" "time" "body" "jerk" NA "std dev" NA
27 "standing" -0.9663601145 "accelerometer" "time" "body" NA "magnitude" "std dev" NA
27 "standing" -0.9663601145 "accelerometer" "time" "gravity" NA "magnitude" "std dev" NA
27 "standing" -0.98415908975 "accelerometer" "time" "body" "jerk" "magnitude" "std dev" NA
27 "standing" -0.965693334 "gyroscope" "time" "body" NA "magnitude" "std dev" NA
27 "standing" -0.988819784 "gyroscope" "time" "body" "jerk" "magnitude" "std dev" NA
27 "standing" -0.99287582525 "accelerometer" "frequency" "body" NA NA "std dev" NA
27 "standing" -0.954381606375 "accelerometer" "frequency" "body" NA NA "std dev" NA
27 "standing" -0.958924794125 "accelerometer" "frequency" "body" NA NA "std dev" NA
27 "standing" -0.98860681 "accelerometer" "frequency" "body" "jerk" NA "std dev" NA
27 "standing" -0.977605582 "accelerometer" "frequency" "body" "jerk" NA "std dev" NA
27 "standing" -0.98820826225 "accelerometer" "frequency" "body" "jerk" NA "std dev" NA
27 "standing" -0.970221836375 "gyroscope" "frequency" "body" NA NA "std dev" NA
27 "standing" -0.98185775725 "gyroscope" "frequency" "body" NA NA "std dev" NA
27 "standing" -0.983105048875 "gyroscope" "frequency" "body" NA NA "std dev" NA
27 "standing" -0.967529105125 "accelerometer" "frequency" "body" NA "magnitude" "std dev" NA
27 "standing" -0.983022277625 "accelerometer" "frequency" "body" "jerk" "magnitude" "std dev" NA
27 "standing" -0.96540017025 "gyroscope" "frequency" "body" NA "magnitude" "std dev" NA
27 "standing" -0.988579092 "gyroscope" "frequency" "body" "jerk" "magnitude" "std dev" NA
27 "walking" 0.276849485438596 "accelerometer" "time" "body" NA NA "mean" NA
27 "walking" -0.0166478783221912 "accelerometer" "time" "body" NA NA "mean" NA
27 "walking" -0.112822289263158 "accelerometer" "time" "body" NA NA "mean" NA
27 "walking" 0.944759287368421 "accelerometer" "time" "gravity" NA NA "mean" NA
27 "walking" -0.187497034561404 "accelerometer" "time" "gravity" NA NA "mean" NA
27 "walking" -0.126210937305263 "accelerometer" "time" "gravity" NA NA "mean" NA
27 "walking" 0.0684331971807018 "accelerometer" "time" "body" "jerk" NA "mean" NA
27 "walking" 0.00161230290877193 "accelerometer" "time" "body" "jerk" NA "mean" NA
27 "walking" -0.020752327245614 "accelerometer" "time" "body" "jerk" NA "mean" NA
27 "walking" -0.08558835714 "gyroscope" "time" "body" NA NA "mean" NA
27 "walking" -0.0365348163649123 "gyroscope" "time" "body" NA NA "mean" NA
27 "walking" 0.118267750196491 "gyroscope" "time" "body" NA NA "mean" NA
27 "walking" -0.0786163508824035 "gyroscope" "time" "body" "jerk" NA "mean" NA
27 "walking" -0.0476974404561403 "gyroscope" "time" "body" "jerk" NA "mean" NA
